,Date,code,Open,Close,High,Low,Vol,VoT,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
4626,1/8/21,600519,1951.75,1899.75,1960.63,1872.77,53862,11345202944,0.43,1899.75,1960.63,1872.77,832.69,342.76,62.95,41.16,7.56,67.71,45.4
4627,1/11/21,600519,1899.75,1909.48,1960.25,1868.35,51080,10768565504,0.41,1909.48,1960.25,1868.35,910.96,342.76,63.89,37.63,7.01,69.37,47.08
4628,1/12/21,600519,1897.75,1970.65,1970.65,1894.75,41059,8800558336,0.33,1970.65,1970.65,1894.75,930.37,305.4,63.89,32.83,6.87,70.37,50.55
4629,1/13/21,600519,1973.75,1973.75,1983.08,1944.75,34390,7418330880,0.27,1973.75,1983.08,1944.75,883.52,317.83,42.4,35.97,4.8,71.37,56.17
4630,1/14/21,600519,1965.75,1943.75,1972.75,1925.86,36152,7722089728,0.29,1943.75,1972.75,1925.86,867.55,317.83,35.29,36.64,4.07,72.27,61.83
4631,1/15/21,600519,1924.75,1891.75,1944.1,1838.75,59509,12372103168,0.47,1891.75,1944.1,1838.75,925.9,317.83,122.4,34.33,13.22,67.3,64.52
4632,1/18/21,600519,1870.81,1872.75,1901.23,1850.02,39144,8076715776,0.31,1872.75,1901.23,1850.02,914.36,276.03,122.4,30.19,13.39,62.23,64.97
4633,1/19/21,600519,1882.86,1819.16,1906.05,1816.6,46345,9479278592,0.37,1819.16,1906.05,1816.6,972.01,276.03,155.82,28.4,16.03,55.44,62.41
4634,1/20/21,600519,1817.75,1850.38,1865.24,1792.25,45082,9126453248,0.36,1850.38,1865.24,1792.25,979.0,229.83,180.17,23.48,18.4,46.56,58.47
4635,1/21/21,600519,1857.75,1879.75,1899.77,1850.75,38310,7953455872,0.3,1879.75,1899.77,1850.75,962.41,198.38,180.17,20.61,18.72,34.62,53.0
4636,1/22/21,600519,1878.75,1889.7,1909.75,1869.85,29248,6090260480,0.23,1889.7,1909.75,1869.85,981.13,202.35,180.17,20.62,18.36,22.25,47.26
4637,1/25/21,600519,1892.75,1984.75,1989.25,1892.75,55957,12029474560,0.45,1984.75,1989.25,1892.75,1003.69,227.39,180.17,22.66,17.95,16.78,42.04
4638,1/26/21,600519,1994.75,1951.64,1996.75,1934.86,31747,6820173312,0.25,1951.64,1996.75,1934.86,976.61,169.34,180.17,17.34,18.45,10.87,36.55
4639,1/27/21,600519,1951.64,1898.75,1951.64,1894.75,37120,7809446400,0.3,1898.75,1951.64,1894.75,968.5,154.34,220.28,15.94,22.74,9.17,32.31
4640,1/28/21,600519,1889.75,1897.75,1919.41,1869.77,35129,7337084416,0.28,1897.75,1919.41,1869.77,930.28,154.34,233.28,16.59,25.08,10.54,28.55
4641,1/29/21,600519,1910.94,1925.93,1959.23,1899.97,33701,7166179328,0.27,1925.93,1959.23,1899.97,899.86,194.16,228.86,21.58,25.43,11.11,22.86
4642,2/1/21,600519,1939.75,1919.07,1969.75,1904.75,29341,6219639040,0.23,1919.07,1969.75,1904.75,888.96,194.28,228.86,21.85,25.74,11.5,16.88
4643,2/2/21,600519,1921.97,1954.75,1959.74,1911.85,34582,7372233472,0.28,1954.75,1959.74,1911.85,898.52,181.85,228.86,20.24,25.47,11.48,14.13
4644,2/3/21,600519,1959.75,1999.66,2008.02,1949.75,38714,8384049408,0.31,1999.66,2008.02,1949.75,908.9,230.13,209.97,25.32,23.1,11.73,11.3
4645,2/4/21,600519,2000.75,2130.6,2139.75,2000.75,63851,14596930304,0.51,2130.6,2139.75,2000.75,943.64,361.86,122.86,38.35,13.02,17.01,13.09
4646,2/5/21,600519,2134.75,2122.75,2174.35,2100.75,39729,9253566208,0.32,2122.75,2174.35,2100.75,966.03,396.46,122.86,41.04,12.72,22.4,16.47
4647,2/8/21,600519,2146.75,2178.55,2188.63,2122.75,35786,8420758528,0.28,2178.55,2188.63,2122.75,942.46,410.74,89.44,43.58,9.49,31.74,21.42
4648,2/9/21,600519,2178.55,2266.18,2266.18,2159.75,33297,7972930048,0.27,2266.18,2266.18,2159.75,975.9,488.29,65.09,50.03,6.67,43.12,27.31
4649,2/10/21,600519,2294.75,2410.75,2410.95,2294.75,61371,15675929600,0.49,2410.75,2410.95,2294.75,1071.28,598.53,65.09,55.87,6.08,54.61,33.05
4650,2/18/21,600519,2397.73,2280.75,2437.63,2274.75,65912,16704135168,0.52,2280.75,2437.63,2274.75,1194.26,615.23,65.09,51.52,5.45,67.33,39.53
4651,2/19/21,600519,2260.91,2269.75,2306.41,2191.35,59385,14525164544,0.47,2269.75,2306.41,2191.35,1209.77,535.73,148.49,44.28,12.27,68.54,42.78
4652,2/22/21,600519,2264.75,2097.77,2264.75,2087.97,78935,18498777344,0.63,2097.77,2264.75,2087.97,1329.66,528.23,251.87,39.73,18.94,65.66,44.03
4653,2/23/21,600519,2074.89,2116.75,2154.64,2074.75,57455,13316110848,0.46,2116.75,2154.64,2074.75,1352.66,528.23,224.98,39.05,16.63,61.67,46.7
4654,2/24/21,600519,2117.74,1998.75,2127.75,1970.25,82116,18195034368,0.65,1998.75,2127.75,1970.25,1460.52,528.23,304.5,36.17,20.85,53.4,48.26
4655,2/25/21,600519,2018.75,1959.75,2034.25,1930.96,59726,12982145792,0.48,1959.75,2034.25,1930.96,1502.33,488.41,343.79,32.51,22.88,42.9,48.76
4656,2/26/21,600519,1909.75,1932.53,1989.7,1877.05,66525,14097015552,0.53,1932.53,1989.7,1877.05,1549.98,477.89,397.7,30.83,25.66,30.95,49.14
4657,3/1/21,600519,1988.75,1967.75,1988.75,1929.75,44916,9686945536,0.36,1967.75,1988.75,1929.75,1561.09,477.89,397.7,30.61,25.48,23.04,45.79
4658,3/2/21,600519,1989.75,1867.75,1989.75,1842.75,70765,14796698624,0.56,1867.75,1989.75,1842.75,1649.82,429.61,484.7,26.04,29.38,18.14,41.9
4659,3/3/21,600519,1849.75,1949.75,1959.52,1842.75,54215,11366685440,0.43,1949.75,1959.52,1842.75,1626.5,297.88,484.7,18.31,29.8,15.41,38.54
4660,3/4/21,600519,1904.75,1842.75,1905.75,1819.85,65088,13297304320,0.52,1842.75,1905.75,1819.85,1682.8,263.28,507.6,15.65,30.16,16.21,34.81
4661,3/5/21,600519,1809.75,1869.86,1904.75,1797.75,63779,13100315904,0.51,1869.86,1904.75,1797.75,1723.92,249.0,529.7,14.44,30.73,19.33,31.11
4662,3/8/21,600519,1884.71,1769.75,1894.75,1769.75,63100,12724246016,0.5,1769.75,1894.75,1769.75,1742.49,171.45,557.7,9.84,32.01,26.63,28.79
4663,3/9/21,600519,1764.75,1746.74,1809.75,1709.93,82266,16100769536,0.65,1746.74,1809.75,1709.93,1697.54,26.68,617.52,1.57,36.38,40.39,31.71
4664,3/10/21,600519,1786.75,1779.76,1809.62,1776.75,51172,10136910336,0.41,1779.76,1809.62,1776.75,1597.54,0.0,617.52,0.0,38.65,56.05,37.1
4665,3/11/21,600519,1784.75,1857.75,1889.74,1771.23,56769,11521736448,0.45,1857.75,1889.74,1771.23,1600.99,80.12,534.12,5.0,33.36,64.39,39.9
4666,3/12/21,600519,1879.75,1835.75,1886.75,1811.76,40323,8181594624,0.32,1835.75,1886.75,1811.76,1494.2,80.12,430.74,5.36,28.83,70.55,43.38
4667,3/15/21,600519,1859.75,1785.2,1879.55,1760.9,62485,12459955712,0.5,1785.2,1879.55,1760.9,1532.96,80.12,468.38,5.23,30.55,76.34,47.83
4668,3/16/21,600519,1784.68,1820.25,1829.74,1774.75,34649,6918600704,0.28,1820.25,1829.74,1774.75,1430.45,80.12,363.88,5.6,25.44,78.16,52.39
4669,3/17/21,600519,1809.75,1840.11,1859.75,1785.76,31375,6352656640,0.25,1840.11,1859.75,1785.76,1401.15,110.13,324.59,7.86,23.17,71.1,55.74
4670,3/18/21,600519,1844.75,1879.45,1896.11,1844.75,33865,6997030400,0.27,1879.45,1896.11,1844.75,1344.5,146.49,270.68,10.9,20.13,59.39,57.72
4671,3/19/21,600519,1844.75,1819.75,1852.75,1801.98,35781,7211521792,0.28,1819.75,1852.75,1801.98,1362.97,146.49,313.45,10.75,23.0,53.12,58.76
4672,3/22/21,600519,1809.85,1799.74,1835.84,1765.3,36914,7323391232,0.29,1799.74,1835.84,1765.3,1286.51,146.49,263.13,11.39,20.45,46.43,58.49
4673,3/23/21,600519,1808.63,1805.75,1818.55,1779.75,27446,5459520768,0.22,1805.75,1818.55,1779.75,1208.54,146.49,263.13,12.12,21.77,39.38,57.86
4674,3/24/21,600519,1790.75,1798.75,1822.75,1790.75,29357,5857848064,0.23,1798.75,1822.75,1790.75,1110.64,150.69,240.23,13.57,21.63,32.54,55.35
4675,3/25/21,600519,1779.76,1780.75,1798.63,1756.55,31575,6216733184,0.25,1780.75,1798.63,1756.55,1045.84,150.69,252.33,14.41,24.13,28.52,49.81
4676,3/26/21,600519,1794.75,1822.75,1831.75,1767.75,50016,9987629568,0.4,1822.75,1831.75,1767.75,984.84,183.81,224.33,18.66,22.78,25.22,42.3
4677,3/29/21,600519,1852.95,1843.85,1906.1,1835.9,56992,11740129536,0.45,1843.85,1906.1,1835.9,968.37,258.16,164.51,26.66,16.99,22.86,37.99
4678,3/30/21,600519,1849.75,1865.8,1895.75,1844.83,32627,6717493248,0.26,1865.8,1895.75,1844.83,957.39,258.16,164.51,26.96,17.18,21.81,34.12
4679,3/31/21,600519,1854.85,1818.75,1855.77,1809.75,37154,7489086208,0.3,1818.75,1855.77,1809.75,894.93,178.04,199.59,19.89,22.3,18.01,28.69
4680,4/1/21,600519,1830.75,1854.25,1856.55,1810.97,26588,5379776000,0.21,1854.25,1856.55,1810.97,865.52,178.82,199.59,20.66,23.06,15.11,23.83
4681,4/2/21,600519,1865.75,1971.75,1974.75,1865.75,52028,10981752576,0.41,1971.75,1974.75,1865.75,867.37,297.02,148.73,34.24,17.15,16.45,22.49
4682,4/6/21,600519,1970.75,1935.78,1971.73,1912.05,32742,6967525120,0.26,1935.78,1971.73,1912.05,872.08,297.02,148.73,34.06,17.05,20.34,22.78
4683,4/7/21,600519,1913.81,1870.75,1927.05,1859.75,40201,8317799936,0.32,1870.75,1927.05,1859.75,874.12,267.01,201.03,30.55,23.0,19.0,20.93
4684,4/8/21,600519,1856.78,1879.75,1888.75,1853.75,28548,5893307648,0.23,1879.75,1888.75,1853.75,853.12,230.65,207.03,27.04,24.27,16.2,19.01
4685,4/9/21,600519,1851.75,1829.75,1863.75,1814.76,28809,5832453888,0.23,1829.75,1863.75,1814.76,840.64,230.65,203.25,27.44,24.18,16.31,17.16
4686,4/12/21,600519,1820.75,1818.64,1839.75,1801.45,31943,6409917440,0.25,1818.64,1839.75,1801.45,808.4,230.65,179.88,28.53,22.25,17.45,16.28
4687,4/13/21,600519,1829.75,1830.75,1859.55,1818.75,28992,5883787264,0.23,1830.75,1859.55,1818.75,810.51,250.45,179.88,30.9,22.19,14.64,15.55
4688,4/14/21,600519,1844.75,1856.75,1857.75,1825.75,24115,4908790016,0.19,1856.75,1857.75,1825.75,810.51,246.25,179.88,30.38,22.19,11.69,16.02
4689,4/15/21,600519,1840.65,1825.35,1856.65,1799.75,34366,6903769600,0.27,1825.35,1856.65,1799.75,825.31,246.25,171.68,29.84,20.8,12.32,15.66
4690,4/16/21,600519,1834.83,1864.73,1877.75,1821.75,30294,6183895040,0.24,1864.73,1877.75,1821.75,817.31,234.23,171.68,28.66,21.01,13.98,15.09
4691,4/19/21,600519,1864.75,1897.75,1908.11,1842.75,31754,6610577920,0.25,1897.75,1908.11,1842.75,799.32,190.24,171.68,23.8,21.48,13.79,15.05
4692,4/20/21,600519,1880.85,1904.55,1938.75,1879.75,28290,5949669888,0.23,1904.55,1938.75,1879.75,806.42,220.88,171.68,27.39,21.29,13.81,15.63
4693,4/21/21,600519,1885.75,1889.75,1907.55,1874.85,26150,5446146048,0.21,1889.75,1907.55,1874.85,783.07,220.88,141.5,28.21,18.07,14.73,14.69
4694,4/22/21,600519,1899.65,1865.25,1908.75,1861.25,26850,5539295744,0.21,1865.25,1908.75,1861.25,784.99,220.1,155.1,28.04,19.76,15.02,13.36
4695,4/23/21,600519,1865.72,1918.69,1929.63,1862.25,33463,7002695424,0.27,1918.69,1929.63,1862.25,731.87,122.78,155.1,16.78,21.19,13.99,13.15
4696,4/26/21,600519,1941.75,1887.57,1944.75,1883.35,34045,7160836864,0.27,1887.57,1944.75,1883.35,733.57,137.9,155.1,18.8,21.14,12.4,13.19
4697,4/27/21,600519,1896.83,1904.19,1905.0,1874.84,22108,4607779072,0.18,1904.19,1905.0,1874.84,687.7,137.9,111.31,20.05,16.19,13.32,13.55
4698,4/28/21,600519,1819.75,1851.75,1857.25,1812.75,81343,16463574528,0.65,1851.75,1857.25,1812.75,744.14,137.9,167.4,18.53,22.5,12.84,13.33
4699,4/29/21,600519,1856.79,1836.11,1859.69,1823.75,41284,8370431232,0.33,1836.11,1859.69,1823.75,715.09,140.34,128.41,19.63,17.96,9.93,12.33
4700,4/30/21,600519,1835.75,1816.53,1845.75,1813.46,38401,7723747072,0.31,1816.53,1845.75,1813.46,709.08,140.34,125.39,19.79,17.68,7.98,11.5
4701,5/6/21,600519,1809.75,1768.75,1816.59,1762.75,53546,10584968960,0.43,1768.75,1816.59,1762.75,722.01,120.54,176.1,16.7,24.39,9.17,11.58
4702,5/7/21,600519,1774.75,1712.75,1777.73,1710.75,52493,10101703424,0.42,1712.75,1777.73,1710.75,756.99,120.54,228.1,15.92,30.13,13.33,12.86
4703,5/10/21,600519,1709.75,1688.78,1718.75,1675.76,46003,8677753600,0.37,1688.78,1718.75,1675.76,742.98,120.54,237.09,16.22,31.91,16.98,15.15
4704,5/11/21,600519,1685.75,1768.75,1775.75,1683.05,42494,8209251840,0.34,1768.75,1775.75,1683.05,779.68,156.44,237.09,20.06,30.41,18.79,15.82
4705,5/12/21,600519,1758.83,1793.75,1808.75,1758.75,32699,6473203200,0.26,1793.75,1808.75,1758.75,764.32,159.08,237.09,20.81,31.02,21.33,15.63
4706,5/13/21,600519,1775.5,1781.25,1794.8,1762.75,25078,4934955008,0.2,1781.25,1794.8,1762.75,737.37,128.44,237.09,17.42,32.15,25.35,16.66
4707,5/14/21,600519,1791.75,1819.6,1840.25,1785.75,35611,7150301952,0.28,1819.6,1840.25,1785.75,763.67,173.89,232.19,22.77,30.4,24.62,16.89
4708,5/17/21,600519,1834.85,1867.71,1894.95,1834.85,44524,9178510080,0.35,1867.71,1894.95,1834.85,791.52,228.59,218.59,28.88,27.62,19.85,16.59
4709,5/18/21,600519,1874.75,1869.06,1886.75,1854.81,17504,3595891744,0.14,1869.06,1886.75,1854.81,756.08,207.71,218.59,27.47,28.91,14.84,15.91
4710,5/19/21,600519,1868.75,1858.75,1884.56,1849.75,22410,4606452480,0.18,1858.75,1884.56,1849.75,729.49,192.59,223.65,26.4,30.66,12.67,15.73
4711,5/20/21,600519,1883.75,1868.63,1883.85,1855.11,21857,4500663296,0.17,1868.63,1883.85,1855.11,728.07,192.59,215.14,26.45,29.55,10.31,15.82
4712,5/21/21,600519,1864.83,1851.85,1889.63,1846.77,24248,4976601344,0.19,1851.85,1889.63,1846.77,679.49,192.59,161.39,28.34,23.75,6.83,16.09
4713,5/24/21,600519,1860.75,1881.04,1889.81,1840.75,32548,6705879296,0.26,1881.04,1889.81,1840.75,692.61,190.15,167.41,27.45,24.17,5.49,15.06
4714,5/25/21,600519,1894.75,2004.25,2009.85,1894.75,67757,14636718848,0.54,2004.25,2009.85,1894.75,789.13,310.19,157.12,39.31,19.91,10.58,15.21
4715,5/26/21,600519,2017.73,2029.75,2051.55,2002.83,38604,8558038272,0.31,2029.75,2051.55,2002.83,784.01,351.89,106.41,44.88,13.57,19.08,16.96
4716,5/27/21,600519,2020.77,2054.75,2129.75,2010.85,45373,10240368896,0.36,2054.75,2129.75,2010.85,835.93,430.09,54.41,51.45,6.51,30.76,21.72
4717,5/28/21,600519,2050.72,2039.75,2059.75,2015.26,25807,5741331968,0.21,2039.75,2059.75,2015.26,837.43,430.09,19.42,51.36,2.32,45.07,27.69
4718,5/31/21,600519,2025.25,2027.75,2028.1,1981.75,31739,6960864256,0.25,2027.75,2028.1,1981.75,802.73,373.09,52.93,46.48,6.59,56.12,31.47
4719,6/1/21,600519,2031.75,2050.7,2058.7,2015.75,30616,6832594432,0.24,2050.7,2058.7,2015.75,795.68,370.69,52.93,46.59,6.65,67.56,36.53
4720,6/2/21,600519,2059.75,2031.75,2073.75,2017.93,22863,5088908288,0.18,2031.75,2073.75,2017.93,819.45,385.74,52.93,47.07,6.46,74.75,42.66
4721,6/3/21,600519,2029.75,2031.97,2070.09,2019.83,23450,5242452992,0.19,2031.97,2070.09,2019.83,810.71,340.29,52.93,41.97,6.53,78.0,48.54
4722,6/4/21,600519,2024.75,2061.25,2097.75,2023.79,31422,7058715136,0.25,2061.25,2097.75,2023.79,809.32,313.25,52.93,38.71,6.54,76.93,53.84
4723,6/7/21,600519,2074.75,2080.75,2088.75,2049.76,25466,5756592640,0.2,2080.75,2088.75,2049.76,816.37,313.25,52.93,38.37,6.48,73.55,59.31
4724,6/8/21,600519,2069.75,2000.75,2089.74,1970.9,47314,10479943168,0.38,2000.75,2089.74,1970.9,900.4,313.25,126.73,34.79,14.07,68.09,62.11
4725,6/9/21,600519,2001.75,2009.25,2023.75,1969.86,25502,5591378944,0.2,2009.25,2023.75,1969.86,925.55,313.25,127.77,33.84,13.8,62.6,65.08
4726,6/10/21,600519,2004.75,2048.23,2061.12,1999.83,25567,5707338496,0.2,2048.23,2061.12,1999.83,943.98,350.62,119.43,37.14,12.65,58.15,66.45
4727,6/11/21,600519,2048.75,1988.56,2053.75,1988.56,33971,7513797120,0.27,1988.56,2053.75,1988.56,960.11,350.62,124.68,36.52,12.99,53.89,65.95
4728,6/15/21,600519,2004.85,2002.75,2018.63,1957.75,29361,6412821504,0.23,2002.75,2018.63,1957.75,892.18,230.58,155.49,25.84,17.43,45.29,61.11
4729,6/16/21,600519,2001.75,1967.75,2004.75,1957.75,27593,5978924544,0.22,1967.75,2004.75,1957.75,890.46,188.88,155.49,21.21,17.46,35.05,54.3
4730,6/17/21,600519,1965.4,1966.66,1997.75,1954.11,21068,4558702592,0.17,1966.66,1997.75,1954.11,815.2,110.68,159.13,13.58,19.52,30.98,49.53
4731,6/18/21,600519,1956.75,1900.69,1966.25,1874.75,54028,11329180928,0.43,1900.69,1966.25,1874.75,862.62,110.68,238.49,12.83,27.65,30.07,46.33
4732,6/21/21,600519,1894.75,1891.39,1909.44,1859.75,35488,7367986432,0.28,1891.39,1909.44,1859.75,854.31,110.68,219.98,12.96,25.75,27.38,42.77
4733,6/22/21,600519,1901.75,1884.72,1907.75,1863.64,33228,6900830720,0.26,1884.72,1907.75,1863.64,855.47,80.08,219.98,9.36,25.71,27.23,40.56
4734,6/23/21,600519,1889.75,1847.75,1892.75,1843.9,37079,7596735744,0.3,1847.75,1892.75,1843.9,848.5,65.03,239.72,7.66,28.25,33.54,39.41
4735,6/24/21,600519,1849.76,1877.8,1889.75,1830.75,31474,6452557056,0.25,1877.8,1889.75,1830.75,857.24,65.03,252.87,7.59,29.5,41.78,38.41
4736,6/25/21,600519,1879.0,1921.04,1938.04,1871.64,35875,7459680512,0.29,1921.04,1938.04,1871.64,849.68,85.66,252.87,10.08,29.76,47.01,39.0
4737,6/28/21,600519,1929.04,1932.05,1947.04,1902.04,27452,5750241280,0.22,1932.05,1947.04,1902.04,855.69,94.66,252.87,11.06,29.55,48.5,39.29
4738,6/29/21,600519,1937.04,1891.04,1944.04,1880.04,33031,6835635200,0.26,1891.04,1944.04,1880.04,800.85,94.66,196.01,11.82,24.48,48.8,38.09
4739,6/30/21,600519,1894.04,1885.74,1903.04,1875.34,21916,4511484160,0.17,1885.74,1903.04,1875.34,774.66,94.66,199.67,12.22,25.78,46.98,37.1
4740,7/1/21,600519,1889.01,1934.04,1939.04,1860.64,33701,6970731008,0.27,1934.04,1939.04,1860.64,791.77,93.29,199.67,11.78,25.22,43.48,38.51
4741,7/2/21,600519,1904.04,1842.04,1904.04,1840.54,46275,9388640256,0.37,1842.04,1904.04,1840.54,820.08,93.29,208.5,11.38,25.42,39.99,40.88
4742,7/5/21,600519,1829.04,1823.04,1848.92,1814.04,34421,6872797696,0.27,1823.04,1848.92,1814.04,794.08,93.29,204.19,11.75,25.71,37.97,42.49
4743,7/6/21,600519,1824.04,1841.94,1843.04,1789.05,35283,7015883008,0.28,1841.94,1843.04,1789.05,801.07,93.29,229.18,11.65,28.61,37.41,42.95
4744,7/7/21,600519,1839.04,1833.04,1857.92,1828.05,28122,5658210816,0.22,1833.04,1857.92,1828.05,787.3,108.17,225.54,13.74,28.65,37.46,43.13
4745,7/8/21,600519,1829.14,1814.04,1833.04,1797.04,35517,7027713792,0.28,1814.04,1833.04,1797.04,731.39,108.17,177.19,14.79,24.23,35.54,41.26
4746,7/9/21,600519,1793.56,1801.15,1814.95,1774.04,30908,6072340992,0.25,1801.15,1814.95,1774.04,722.61,108.17,185.19,14.97,25.63,33.87,38.67
4747,7/12/21,600519,1804.59,1790.04,1827.82,1769.54,39010,7658786304,0.31,1790.04,1827.82,1769.54,736.78,121.04,185.19,16.43,25.14,31.0,35.49
4748,7/13/21,600519,1797.04,1811.94,1834.54,1794.04,29925,5946287360,0.24,1811.94,1834.54,1794.04,732.43,127.76,165.45,17.44,22.59,26.93,32.45
4749,7/14/21,600519,1803.04,1791.04,1803.54,1774.04,30771,6011814912,0.24,1791.04,1803.54,1774.04,711.33,127.76,172.3,17.96,24.22,22.38,29.89
4750,7/15/21,600519,1784.06,1827.03,1842.04,1779.64,42190,8391506176,0.34,1827.03,1842.04,1779.64,707.33,117.97,172.3,16.68,24.36,19.63,28.55
4751,7/16/21,600519,1809.04,1784.94,1825.64,1779.04,35408,6958296832,0.28,1784.94,1825.64,1779.04,710.32,108.97,172.9,15.34,24.34,19.38,27.46
4752,7/19/21,600519,1784.93,1804.04,1815.04,1770.04,30052,5900348160,0.24,1804.04,1815.04,1770.04,691.32,108.97,159.9,15.76,23.13,18.16,26.02
4753,7/20/21,600519,1804.04,1809.04,1817.97,1790.45,23475,4639300864,0.19,1809.04,1817.97,1790.45,691.14,111.9,155.2,16.19,22.46,17.37,24.19
4754,7/21/21,600519,1818.04,1798.04,1835.04,1791.05,29780,5902656256,0.24,1798.04,1835.04,1791.05,656.73,92.97,155.2,14.16,23.63,19.41,23.17
4755,7/22/21,600519,1789.04,1769.05,1802.94,1768.0,39090,7619076864,0.31,1769.05,1802.94,1768.0,598.17,92.97,158.15,15.54,26.44,21.26,21.82
4756,7/23/21,600519,1766.86,1729.04,1766.86,1724.13,47585,9057761792,0.38,1729.04,1766.86,1724.13,608.21,92.97,175.52,15.29,28.86,23.27,21.45
4757,7/26/21,600519,1708.04,1633.15,1708.04,1609.04,98619,17894360832,0.79,1633.15,1708.04,1609.04,674.22,92.97,265.62,13.79,39.4,27.51,23.45
4758,7/27/21,600519,1632.04,1541.93,1639.04,1532.04,86577,15230805760,0.69,1541.93,1639.04,1532.04,751.35,78.09,342.62,10.39,45.6,34.84,26.5
4759,7/28/21,600519,1532.04,1597.94,1617.24,1511.16,85369,14792471040,0.68,1597.94,1617.24,1511.16,821.43,78.09,332.49,9.51,40.48,42.46,29.92
4760,7/29/21,600519,1639.05,1578.83,1652.04,1563.38,63864,11299569920,0.51,1578.83,1652.04,1563.38,869.18,112.89,309.49,12.99,35.61,46.04,32.73
4761,7/30/21,600519,1554.04,1508.03,1554.04,1486.8,77736,13109724928,0.62,1508.03,1554.04,1486.8,902.93,100.02,386.07,11.08,42.76,51.52,36.39
4762,8/2/21,600519,1493.04,1584.04,1585.02,1449.76,97401,16515259136,0.78,1584.04,1585.02,1449.76,993.69,93.3,423.11,9.39,42.58,57.04,40.15
4763,8/3/21,600519,1559.04,1578.34,1598.03,1517.84,54375,9447823360,0.43,1578.34,1598.03,1517.84,1035.98,106.31,403.11,10.26,38.91,58.73,43.12
4764,8/4/21,600519,1563.1,1553.04,1589.04,1547.04,38175,6614683392,0.3,1553.04,1589.04,1547.04,1015.58,67.81,403.11,6.68,39.69,60.11,47.47
4765,8/5/21,600519,1521.92,1528.04,1574.04,1505.4,48060,8177369856,0.38,1528.04,1574.04,1505.4,1036.23,67.81,444.15,6.54,42.86,62.04,52.25
4766,8/6/21,600519,1518.04,1500.04,1523.05,1475.64,45686,7616109568,0.36,1500.04,1523.05,1475.64,1043.63,67.81,464.91,6.5,44.55,66.7,56.37
4767,8/9/21,600519,1480.04,1522.84,1538.04,1479.04,47698,8028155392,0.38,1522.84,1538.04,1479.04,1075.11,79.87,464.91,7.43,43.24,68.68,60.1
4768,8/10/21,600519,1529.04,1628.04,1631.92,1504.04,83285,14549496576,0.66,1628.04,1631.92,1504.04,1159.0,156.68,464.91,13.52,40.11,66.3,61.67
4769,8/11/21,600519,1609.05,1579.54,1614.05,1579.05,38663,6821292800,0.31,1579.54,1614.05,1579.05,1173.05,156.68,441.86,13.36,37.67,64.53,61.63
4770,8/12/21,600519,1561.04,1519.04,1578.04,1515.23,47551,8130692608,0.38,1519.04,1578.04,1515.23,1192.44,156.68,461.81,13.14,38.73,60.88,60.5
4771,8/13/21,600519,1519.04,1529.08,1542.04,1508.04,37905,6418412544,0.3,1529.08,1542.04,1508.04,1106.44,156.68,353.91,14.16,31.99,55.07,58.55
4772,8/16/21,600519,1525.04,1528.24,1542.64,1514.12,28057,4773049856,0.22,1528.24,1542.64,1514.12,1027.96,157.28,276.91,15.3,26.94,47.24,56.97
4773,8/17/21,600519,1529.04,1464.04,1529.04,1457.92,61201,10140292096,0.49,1464.04,1529.04,1457.92,993.0,157.28,312.23,15.84,31.44,40.96,54.82
4774,8/18/21,600519,1453.7,1449.04,1472.03,1429.04,59970,9701556224,0.48,1449.04,1472.03,1429.04,947.33,122.48,341.11,12.93,36.01,40.55,53.43
4775,8/19/21,600519,1451.26,1449.01,1472.24,1429.04,41292,6682355712,0.33,1449.01,1472.24,1429.04,898.5,122.69,264.53,13.65,29.44,38.72,51.62
4776,8/20/21,600519,1384.21,1377.04,1426.59,1354.54,114545,17825198336,0.91,1377.04,1426.59,1354.54,857.71,122.69,301.99,14.3,35.21,37.53,49.21
4777,8/23/21,600519,1366.92,1399.23,1428.04,1365.81,71597,11218832896,0.57,1399.23,1428.04,1365.81,839.75,111.13,301.99,13.23,35.96,38.79,46.93
4778,8/24/21,600519,1404.04,1454.22,1471.59,1394.81,72594,11703813888,0.58,1454.22,1471.59,1394.81,874.53,154.68,301.99,17.69,34.53,39.58,43.41
4779,8/25/21,600519,1476.68,1494.06,1509.91,1472.04,54239,9037626368,0.43,1494.06,1509.91,1472.04,861.58,193.0,260.35,22.4,30.22,36.55,38.76
4780,8/26/21,600519,1494.03,1424.04,1494.03,1423.76,54020,8722233088,0.43,1424.04,1494.03,1423.76,879.48,193.0,278.87,21.94,31.71,31.73,36.14
4781,8/27/21,600519,1418.04,1425.07,1454.04,1413.14,36095,5791426304,0.29,1425.07,1454.04,1413.14,861.38,178.01,289.49,20.67,33.61,29.6,34.16
4782,8/30/21,600519,1434.04,1415.04,1442.04,1374.99,51588,8098190336,0.41,1415.04,1442.04,1374.99,800.55,84.13,327.64,10.51,40.93,32.42,34.97
4783,8/31/21,600519,1418.84,1387.04,1445.39,1384.14,43677,6888080896,0.35,1387.04,1445.39,1384.14,812.81,87.48,327.64,10.76,40.31,34.36,36.58
4784,9/1/21,600519,1388.04,1451.05,1464.03,1360.14,77316,12370243328,0.62,1451.05,1464.03,1360.14,852.39,87.48,287.82,10.26,33.77,37.88,38.73
