,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
5331,2023-12-06,600519,1702.63,1703.0,1719.47,1701.13,23851,4078003022.0,1.07,-0.35,-6.0,0.19,1703.0,1719.47,1701.13,335.94,61.46,121.64,18.29,36.21,18.78,18.14
5332,2023-12-07,600519,1704.0,1700.0,1709.08,1687.3,25042,4249170906.0,1.28,-0.18,-3.0,0.2,1700.0,1709.08,1687.3,335.57,61.46,113.32,18.32,33.77,19.53,20.48
5333,2023-12-08,600519,1700.0,1704.92,1708.84,1692.22,26288,4474160126.0,0.98,0.29,4.92,0.21,1704.92,1708.84,1692.22,319.35,50.96,113.32,15.96,35.48,25.23,23.51
5334,2023-12-11,600519,1690.0,1698.0,1704.0,1657.0,36831,6172810248.0,2.76,-0.41,-6.92,0.29,1698.0,1704.0,1657.0,331.77,22.46,148.54,6.77,44.77,36.15,28.03
5335,2023-12-12,600519,1687.6,1709.99,1709.99,1684.0,21011,3564305866.0,1.53,0.71,11.99,0.17,1709.99,1709.99,1684.0,343.95,28.45,148.54,8.27,43.19,45.83,31.45
5336,2023-12-13,600519,1705.22,1660.0,1705.72,1657.08,38789,6480807500.0,2.84,-2.92,-49.99,0.31,1660.0,1705.72,1657.08,379.86,28.45,165.92,7.49,43.68,52.13,34.98
5337,2023-12-14,600519,1665.96,1635.9,1669.87,1635.02,40672,6703240107.0,2.1,-1.45,-24.1,0.32,1635.9,1669.87,1635.02,400.71,27.45,187.98,6.85,46.91,59.08,38.93
5338,2023-12-15,600519,1648.23,1645.0,1677.77,1644.01,37093,6140791726.0,2.06,0.56,9.1,0.3,1645.0,1677.77,1644.01,420.58,35.35,167.98,8.41,39.94,65.0,42.26
5339,2023-12-18,600519,1640.0,1662.0,1663.33,1635.0,19897,3292194757.0,1.72,1.03,17.0,0.16,1662.0,1663.33,1635.0,433.03,34.77,176.99,8.03,40.87,69.87,47.55
5340,2023-12-19,600519,1665.0,1675.0,1679.87,1645.09,22207,3706057587.0,2.09,0.78,13.0,0.18,1675.0,1679.87,1645.09,449.81,49.19,176.99,10.94,39.35,67.0,51.58
5341,2023-12-20,600519,1658.0,1649.79,1660.0,1643.0,23092,3816133219.0,1.01,-1.51,-25.21,0.18,1649.79,1660.0,1643.0,458.13,30.43,179.08,6.64,39.09,67.51,56.67
5342,2023-12-21,600519,1640.01,1670.0,1672.32,1640.01,29012,4827827888.0,1.96,1.23,20.21,0.23,1670.0,1672.32,1640.01,446.94,42.75,156.0,9.57,34.9,65.22,58.68
5343,2023-12-22,600519,1669.7,1670.65,1679.1,1658.01,21667,3613238325.0,1.26,0.04,0.65,0.17,1670.65,1679.1,1658.01,451.48,49.53,153.28,10.97,33.95,61.33,60.2
5344,2023-12-25,600519,1671.0,1672.0,1678.6,1668.0,12471,2086014390.0,0.63,0.08,1.35,0.1,1672.0,1678.6,1668.0,419.39,49.53,116.02,11.81,27.66,57.15,61.08
5345,2023-12-26,600519,1672.5,1670.0,1674.9,1657.5,14771,2457177339.0,1.04,-0.12,-2.0,0.12,1670.0,1674.9,1657.5,418.45,49.53,119.63,11.84,28.59,52.87,61.37
5346,2023-12-27,600519,1668.0,1667.06,1677.15,1661.0,16056,2679221365.0,0.97,-0.18,-2.94,0.13,1667.06,1677.15,1661.0,412.82,51.78,105.8,12.54,25.63,49.16,58.08
5347,2023-12-28,600519,1670.99,1724.99,1727.99,1667.06,38338,6537401380.0,3.65,3.47,57.93,0.31,1724.99,1727.99,1667.06,457.13,102.62,105.8,22.45,23.14,37.59,52.55
5348,2023-12-29,600519,1720.0,1726.0,1749.58,1720.0,27539,4768857531.0,1.71,0.06,1.01,0.22,1726.0,1749.58,1720.0,438.79,124.21,70.58,28.31,16.09,32.68,48.95
5349,2024-01-02,600519,1715.0,1685.01,1718.19,1678.1,32156,5440082548.0,2.32,-2.37,-40.99,0.26,1685.01,1718.19,1678.1,460.7,118.22,112.48,25.66,24.42,24.57,42.95
5350,2024-01-03,600519,1681.11,1694.0,1695.22,1676.33,20229,3411400667.0,1.12,0.53,8.99,0.16,1694.0,1695.22,1676.33,426.68,118.22,87.33,27.71,20.47,20.38,38.77
5351,2024-01-04,600519,1693.0,1669.0,1693.0,1662.93,21551,3603970147.0,1.78,-1.48,-25.0,0.17,1669.0,1693.0,1662.93,422.9,118.22,78.67,27.95,18.6,16.82,34.84
5352,2024-01-05,600519,1661.33,1663.36,1678.66,1652.11,20243,3373155627.0,1.59,-0.34,-5.64,0.16,1663.36,1678.66,1652.11,407.58,110.32,89.49,27.07,21.96,12.85,31.0
5353,2024-01-08,600519,1661.0,1643.99,1662.0,1640.01,25586,4211918629.0,1.32,-1.16,-19.37,0.2,1643.99,1662.0,1640.01,402.6,110.32,92.58,27.4,23.0,14.05,25.82
5354,2024-01-09,600519,1641.01,1641.0,1652.32,1635.07,24412,4009826496.0,1.05,-0.18,-2.99,0.19,1641.0,1652.32,1635.07,385.07,93.78,97.52,24.35,25.33,9.79,21.24
5355,2024-01-10,600519,1641.1,1641.5,1659.46,1638.0,17351,2856120718.0,1.31,0.03,0.5,0.14,1641.5,1659.46,1638.0,374.53,100.92,95.43,26.95,25.48,9.84,17.21
5356,2024-01-11,600519,1640.1,1646.57,1657.94,1638.06,16441,2708764500.0,1.21,0.31,5.07,0.13,1646.57,1657.94,1638.06,362.1,88.6,95.43,24.47,26.35,7.95,14.17
5357,2024-01-12,600519,1639.97,1643.06,1651.26,1639.4,11603,1908084612.0,0.72,-0.21,-3.51,0.09,1643.06,1651.26,1639.4,352.87,81.82,95.43,23.19,27.04,5.88,11.35
5358,2024-01-15,600519,1635.0,1640.0,1654.97,1634.45,17854,2931202343.0,1.25,-0.19,-3.06,0.14,1640.0,1654.97,1634.45,362.79,81.82,100.38,22.55,27.67,5.85,9.35
5359,2024-01-16,600519,1638.5,1639.43,1647.0,1624.94,25903,4236042960.0,1.35,-0.03,-0.57,0.21,1639.43,1647.0,1624.94,367.45,81.82,99.39,22.27,27.05,6.0,10.03
5360,2024-01-17,600519,1630.0,1577.0,1635.48,1577.0,51633,8251735591.0,3.57,-3.81,-62.43,0.41,1577.0,1635.48,1577.0,413.73,79.57,147.33,19.23,35.61,10.66,10.22
5361,2024-01-18,600519,1574.0,1610.87,1612.8,1555.55,60440,9566349514.0,3.63,2.15,33.87,0.48,1610.87,1612.8,1555.55,410.05,28.73,168.78,7.01,41.16,22.01,15.92
5362,2024-01-19,600519,1608.87,1635.0,1638.01,1600.88,46378,7550144389.0,2.3,1.5,24.13,0.37,1635.0,1638.01,1600.88,417.6,32.35,168.78,7.75,40.42,32.69,20.32
5363,2024-01-22,600519,1629.0,1642.0,1643.0,1618.88,46946,7678297836.0,1.48,0.43,7.0,0.37,1642.0,1643.0,1618.88,393.82,37.34,126.88,9.48,32.22,40.5,23.19
5364,2024-01-23,600519,1632.01,1619.0,1639.95,1609.0,34835,5659457115.0,1.88,-1.4,-23.0,0.28,1619.0,1639.95,1609.0,407.93,37.34,134.99,9.15,33.09,48.25,27.05
5365,2024-01-24,600519,1629.0,1626.0,1633.84,1603.56,33216,5373603703.0,1.87,0.43,7.0,0.26,1626.0,1633.84,1603.56,407.14,37.34,127.03,9.17,31.2,55.73,30.87
5366,2024-01-25,600519,1626.82,1638.0,1641.0,1622.0,31206,5094508165.0,1.17,0.74,12.0,0.25,1638.0,1641.0,1622.0,399.59,44.5,116.21,11.14,29.08,58.19,34.42
5367,2024-01-26,600519,1630.36,1637.32,1644.1,1623.0,26955,4402111882.0,1.29,-0.04,-0.68,0.21,1637.32,1644.1,1623.0,397.34,47.6,104.11,11.98,26.2,52.58,37.29
5368,2024-01-29,600519,1640.3,1650.0,1660.58,1640.29,31421,5189014946.0,1.24,0.77,12.68,0.25,1650.0,1660.58,1640.29,403.35,64.08,99.17,15.89,24.59,44.85,38.77
5369,2024-01-30,600519,1649.98,1613.0,1649.98,1610.0,30866,5010784454.0,2.42,-2.24,-37.0,0.25,1613.0,1649.98,1610.0,421.89,56.94,129.46,13.5,30.69,42.25,41.38
5370,2024-01-31,600519,1613.0,1604.91,1619.97,1598.13,29649,4770104891.0,1.35,-0.5,-8.09,0.24,1604.91,1619.97,1598.13,423.85,56.94,141.33,13.43,33.34,39.9,44.07
5371,2024-02-01,600519,1605.5,1610.03,1623.89,1601.0,26485,4272298576.0,1.43,0.32,5.12,0.21,1610.03,1623.89,1601.0,434.88,60.86,141.33,13.99,32.5,37.44,46.58
5372,2024-02-02,600519,1615.0,1596.0,1627.78,1581.0,39382,6336691194.0,2.91,-0.87,-14.03,0.31,1596.0,1627.78,1581.0,461.14,60.86,156.38,13.2,33.91,37.33,47.76
5373,2024-02-05,600519,1596.0,1630.01,1637.44,1595.25,53130,8590683071.0,2.64,2.13,34.01,0.42,1630.01,1637.44,1595.25,481.27,70.52,146.87,14.65,30.52,36.98,44.78
5374,2024-02-06,600519,1630.01,1676.0,1685.48,1626.1,52472,8740646588.0,3.64,2.82,45.99,0.42,1676.0,1685.48,1626.1,478.22,118.56,98.93,24.79,20.69,34.9,39.88
5375,2024-02-07,600519,1681.03,1710.99,1714.59,1661.61,52601,8899606867.0,3.16,2.09,34.99,0.42,1710.99,1714.59,1661.61,473.95,147.67,77.48,31.16,16.35,33.61,37.93
5376,2024-02-08,600519,1720.01,1706.0,1725.0,1685.0,46757,7953438044.0,2.34,-0.29,-4.99,0.37,1706.0,1725.0,1685.0,476.82,132.87,77.48,27.87,16.25,30.9,35.4
5377,2024-02-19,600519,1737.87,1695.43,1737.93,1688.0,36977,6288277980.0,2.93,-0.62,-10.57,0.29,1695.43,1737.93,1688.0,502.63,140.81,77.48,28.01,15.41,29.11,33.27
5378,2024-02-20,600519,1697.36,1670.0,1697.36,1656.56,34470,5755266893.0,2.41,-1.5,-25.43,0.27,1670.0,1697.36,1656.56,510.43,140.81,99.04,27.59,19.4,24.68,31.01
5379,2024-02-21,600519,1666.02,1717.66,1731.0,1662.0,46154,7868784082.0,4.13,2.85,47.66,0.37,1717.66,1731.0,1662.0,549.15,174.45,93.6,31.77,17.04,23.85,30.41
5380,2024-02-22,600519,1707.5,1718.38,1723.01,1700.53,22794,3905984695.0,1.31,0.04,0.72,0.18,1718.38,1723.01,1700.53,552.63,167.29,93.6,30.27,16.94,27.06,30.98
5381,2024-02-23,600519,1711.11,1714.09,1724.38,1700.02,27306,4670706950.0,1.42,-0.25,-4.29,0.22,1714.09,1724.38,1700.02,555.89,165.56,93.6,29.78,16.84,26.49,30.05
5382,2024-02-26,600519,1708.0,1694.98,1708.74,1685.02,27318,4625594409.0,1.38,-1.11,-19.11,0.22,1694.98,1708.74,1685.02,561.7,149.08,108.6,26.54,19.33,24.72,27.81
5383,2024-02-27,600519,1683.0,1689.5,1692.92,1678.0,22080,3718478358.0,0.88,-0.32,-5.48,0.18,1689.5,1692.92,1678.0,538.68,149.08,85.33,27.68,15.84,24.42,26.76
5384,2024-02-28,600519,1688.92,1681.55,1696.57,1674.01,31867,5371312847.0,1.34,-0.47,-7.95,0.25,1681.55,1696.57,1674.01,539.4,149.08,77.45,27.64,14.36,26.78,25.73
5385,2024-02-29,600519,1681.55,1695.0,1696.5,1679.2,24758,4184917973.0,1.03,0.8,13.45,0.2,1695.0,1696.5,1679.2,533.81,145.16,77.45,27.19,14.51,26.83,25.34
5386,2024-03-01,600519,1690.0,1685.06,1694.97,1676.68,26868,4526845398.0,1.08,-0.59,-9.94,0.21,1685.06,1694.97,1676.68,505.35,145.16,59.97,28.72,11.87,29.04,28.05
5387,2024-03-04,600519,1679.0,1676.3,1680.99,1670.05,26485,4434401015.0,0.65,-0.52,-8.76,0.21,1676.3,1680.99,1670.05,478.17,135.5,66.6,28.34,13.93,30.09,28.29
5388,2024-03-05,600519,1670.81,1695.1,1697.0,1666.68,36238,6102136582.0,1.81,1.12,18.8,0.29,1695.1,1697.0,1666.68,449.11,103.47,66.6,23.04,14.83,31.09,27.9
5389,2024-03-06,600519,1691.0,1680.55,1695.0,1678.02,22142,3725582802.0,1.0,-0.86,-14.55,0.18,1680.55,1695.0,1678.02,413.21,74.36,66.6,18.0,16.12,27.47,25.94
5390,2024-03-07,600519,1680.0,1683.63,1689.8,1678.0,21599,3633934774.0,0.7,0.18,3.08,0.17,1683.63,1689.8,1678.0,385.01,63.95,66.62,16.61,17.3,22.54,24.66
5391,2024-03-08,600519,1680.56,1671.43,1686.68,1670.05,22156,3710678522.0,0.99,-0.72,-12.2,0.18,1671.43,1686.68,1670.05,351.71,51.02,74.57,14.51,21.2,20.6,23.71
5392,2024-03-11,600519,1675.0,1694.49,1698.88,1673.18,29895,5048394347.0,1.54,1.38,23.06,0.24,1694.49,1698.88,1673.18,338.36,63.22,43.13,18.68,12.75,16.83,22.93
5393,2024-03-12,600519,1693.94,1745.0,1749.1,1690.5,54227,9393309052.0,3.46,2.98,50.51,0.43,1745.0,1749.1,1690.5,327.96,79.8,43.13,24.33,13.15,16.12,23.11
5394,2024-03-13,600519,1739.97,1727.45,1748.0,1720.1,26500,4588879420.0,1.6,-1.01,-17.55,0.21,1727.45,1748.0,1720.1,333.38,79.8,43.13,23.94,12.94,17.48,24.28
5395,2024-03-14,600519,1719.0,1716.63,1734.84,1711.5,19405,3338768308.0,1.35,-0.63,-10.82,0.15,1716.63,1734.84,1711.5,332.36,78.43,51.73,23.6,15.56,19.98,23.73
5396,2024-03-15,600519,1712.5,1717.49,1732.4,1712.0,17834,3066692399.0,1.19,0.05,0.86,0.14,1717.49,1732.4,1712.0,323.69,78.43,36.73,24.23,11.35,25.67,24.11
5397,2024-03-18,600519,1715.0,1708.26,1719.85,1699.0,26055,4446059130.0,1.21,-0.54,-9.23,0.21,1708.26,1719.85,1699.0,327.56,78.43,42.71,23.94,13.04,27.46,24.03
5398,2024-03-19,600519,1703.0,1708.02,1719.94,1693.11,23948,4093701261.0,1.57,-0.01,-0.24,0.19,1708.02,1719.94,1693.11,331.83,78.43,44.61,23.64,13.44,28.89,22.86
5399,2024-03-20,600519,1703.36,1709.6,1713.68,1700.23,15249,2604543856.0,0.79,0.09,1.58,0.12,1709.6,1713.68,1700.23,327.98,78.43,44.61,23.91,13.6,28.5,22.31
5400,2024-03-21,600519,1708.1,1709.0,1719.0,1704.5,16596,2839332631.0,0.85,-0.04,-0.6,0.13,1709.0,1719.0,1704.5,324.16,83.75,42.09,25.84,12.98,29.05,23.26
5401,2024-03-22,600519,1705.03,1701.35,1708.99,1688.0,25456,4318592818.0,1.23,-0.45,-7.65,0.2,1701.35,1708.99,1688.0,330.15,83.75,51.96,25.37,15.74,29.53,24.76
5402,2024-03-25,600519,1698.54,1689.01,1698.77,1680.58,24473,4131446237.0,1.07,-0.73,-12.34,0.19,1689.01,1698.77,1680.58,320.6,67.74,59.38,21.13,18.52,24.59,25.13
5403,2024-03-26,600519,1687.46,1709.29,1712.8,1687.46,28069,4782899074.0,1.5,1.2,20.28,0.22,1709.29,1712.8,1687.46,328.86,81.77,59.38,24.86,18.06,22.32,24.89
5404,2024-03-27,600519,1705.0,1701.0,1712.0,1699.0,18113,3087792980.0,0.76,-0.48,-8.29,0.14,1701.0,1712.0,1699.0,330.06,81.77,59.36,24.77,17.98,20.39,24.64
5405,2024-03-28,600519,1695.0,1701.64,1718.0,1693.2,24642,4201857059.0,1.46,0.04,0.64,0.2,1701.64,1718.0,1693.2,338.23,87.77,51.41,25.95,15.2,20.16,24.33
5406,2024-03-29,600519,1701.64,1702.9,1710.99,1698.1,13457,2290584417.0,0.76,0.07,1.26,0.11,1702.9,1710.99,1698.1,323.67,75.57,51.41,23.35,15.88,17.82,23.43
5407,2024-04-01,600519,1709.99,1721.33,1734.0,1708.7,27131,4679371035.0,1.49,1.08,18.43,0.22,1721.33,1734.0,1708.7,296.17,48.36,51.41,16.33,17.36,14.42,21.98
5408,2024-04-02,600519,1722.0,1713.99,1724.99,1705.05,25449,4360973684.0,1.16,-0.43,-7.34,0.2,1713.99,1724.99,1705.05,288.21,48.36,55.06,16.78,19.1,14.4,19.5
5409,2024-04-03,600519,1734.0,1715.11,1739.44,1710.02,29046,5002390042.0,1.72,0.07,1.12,0.23,1715.11,1739.44,1710.02,294.29,62.81,46.46,21.34,15.79,14.25,18.29
5410,2024-04-08,600519,1695.0,1666.66,1696.0,1662.6,59167,9907355766.0,1.95,-2.82,-48.45,0.47,1666.66,1696.0,1662.6,326.4,62.81,93.88,19.24,28.76,14.91,17.65
5411,2024-04-09,600519,1660.67,1662.22,1673.0,1658.45,25590,4256226333.0,0.87,-0.27,-4.44,0.2,1662.22,1673.0,1658.45,320.1,62.81,85.03,19.62,26.56,13.06,16.61
5412,2024-04-10,600519,1662.27,1647.98,1664.99,1645.0,27631,4562853880.0,1.2,-0.86,-14.24,0.22,1647.98,1664.99,1645.0,313.26,62.81,92.59,20.05,29.56,13.09,15.45
5413,2024-04-11,600519,1640.11,1648.0,1650.0,1634.69,22766,3736417595.0,0.93,0.0,0.02,0.18,1648.0,1650.0,1634.69,315.12,62.81,102.9,19.93,32.65,16.61,15.52
5414,2024-04-12,600519,1651.0,1634.03,1664.0,1634.03,26744,4403968129.0,1.82,-0.85,-13.97,0.21,1634.03,1664.0,1634.03,330.59,71.49,102.9,21.62,31.13,18.53,16.47
5415,2024-04-15,600519,1635.01,1672.98,1675.61,1634.98,35818,5960815532.0,2.49,2.38,38.95,0.29,1672.98,1675.61,1634.98,351.17,83.1,86.4,23.66,24.6,16.36,15.31
5416,2024-04-16,600519,1665.49,1670.0,1679.56,1659.0,26266,4382796962.0,1.23,-0.18,-2.98,0.21,1670.0,1679.56,1659.0,350.96,87.05,78.98,24.8,22.5,13.87,14.39
5417,2024-04-17,600519,1668.0,1667.0,1675.2,1658.0,24819,4130322018.0,1.03,-0.18,-3.0,0.2,1667.0,1675.2,1658.0,342.82,73.02,79.98,21.3,23.33,12.12,12.59
5418,2024-04-18,600519,1659.01,1670.78,1682.98,1658.18,26568,4445487745.0,1.49,0.23,3.78,0.21,1670.78,1682.98,1658.18,354.62,80.8,79.98,22.78,22.55,9.01,11.05
5419,2024-04-19,600519,1660.78,1646.64,1668.5,1641.28,23500,3879233242.0,1.63,-1.44,-24.14,0.19,1646.64,1668.5,1641.28,359.32,74.8,96.88,20.82,26.96,7.12,11.87
5420,2024-04-22,600519,1654.0,1675.06,1678.88,1645.0,29951,5001684635.0,2.06,1.73,28.42,0.24,1675.06,1678.88,1645.0,380.31,85.18,96.88,22.4,25.47,5.19,11.86
5421,2024-04-23,600519,1675.0,1692.28,1695.0,1675.0,24980,4217855279.0,1.19,1.03,17.22,0.2,1692.28,1695.0,1675.0,369.21,78.29,96.88,21.2,26.24,6.64,11.5
5422,2024-04-24,600519,1696.98,1693.6,1699.91,1683.33,17086,2893555635.0,0.98,0.08,1.32,0.14,1693.6,1699.91,1683.33,365.85,83.2,93.23,22.74,25.48,6.77,10.32
5423,2024-04-25,600519,1690.33,1693.04,1695.6,1682.25,14476,2447183879.0,0.79,-0.03,-0.56,0.12,1693.04,1695.6,1682.25,349.78,68.75,94.31,19.66,26.96,8.63,10.37
5424,2024-04-26,600519,1694.0,1709.43,1714.0,1693.98,30996,5290248521.0,1.18,0.97,16.39,0.25,1709.43,1714.0,1693.98,318.23,87.15,46.89,27.39,14.73,13.55,11.28
5425,2024-04-29,600519,1696.95,1704.0,1728.0,1693.82,41332,7072096590.0,2.0,-0.32,-5.43,0.33,1704.0,1728.0,1693.82,337.86,101.15,42.74,29.94,12.65,18.17,12.65
5426,2024-04-30,600519,1705.01,1705.0,1729.88,1705.0,30760,5273902374.0,1.46,0.06,1.0,0.24,1705.0,1729.88,1705.0,343.75,103.03,29.29,29.97,8.52,26.39,15.79
5427,2024-05-06,600519,1733.97,1760.2,1765.0,1727.0,59909,10504351712.0,2.23,3.24,55.2,0.48,1760.2,1765.0,1727.0,388.44,138.15,18.98,35.57,4.89,37.26,21.95
5428,2024-05-07,600519,1765.79,1770.0,1777.8,1756.68,24925,4413196426.0,1.2,0.56,9.8,0.2,1770.0,1777.8,1756.68,379.59,136.95,18.98,36.08,5.0,48.92,27.85
5429,2024-05-08,600519,1769.69,1763.97,1769.97,1755.67,14769,2603293863.0,0.81,-0.34,-6.03,0.12,1763.97,1769.97,1755.67,352.34,125.34,19.99,35.57,5.67,58.39,33.51
5430,2024-05-09,600519,1758.0,1756.0,1764.98,1750.0,22387,3929804849.0,0.85,-0.45,-7.97,0.18,1756.0,1764.98,1750.0,346.76,121.39,25.66,35.01,7.4,64.23,38.89
5431,2024-05-10,600519,1761.1,1738.98,1767.88,1733.99,26207,4571398242.0,1.93,-0.97,-17.02,0.21,1738.98,1767.88,1733.99,363.45,121.39,40.67,33.4,11.19,65.77,41.97
5432,2024-05-13,600519,1732.02,1706.0,1732.66,1701.22,37662,6435415674.0,1.81,-1.9,-32.98,0.3,1706.0,1732.66,1701.22,376.41,113.61,73.44,30.18,19.51,60.06,43.23
5433,2024-05-14,600519,1705.99,1701.98,1713.27,1700.01,21274,3623282672.0,0.78,-0.24,-4.02,0.17,1701.98,1713.27,1700.01,360.17,113.61,57.75,31.54,16.03,52.85,45.06
5434,2024-05-15,600519,1702.58,1700.0,1708.0,1698.59,15739,2677203002.0,0.55,-0.12,-1.98,0.13,1700.0,1708.0,1698.59,335.7,103.23,59.17,30.75,17.63,44.77,46.84
5435,2024-05-16,600519,1705.0,1704.5,1709.88,1690.0,29680,5048754769.0,1.17,0.26,4.5,0.24,1704.5,1709.88,1690.0,335.58,87.11,67.76,25.96,20.19,34.77,46.58
5436,2024-05-17,600519,1700.01,1715.0,1716.58,1700.0,28924,4936920634.0,0.97,0.62,10.5,0.23,1715.0,1716.58,1700.0,335.58,88.9,67.76,26.49,20.19,26.17,45.2
5437,2024-05-20,600519,1717.99,1709.0,1732.99,1708.11,31426,5401389335.0,1.45,-0.35,-6.0,0.25,1709.0,1732.99,1708.11,347.11,105.31,66.68,30.34,19.21,21.61,43.69
5438,2024-05-21,600519,1708.0,1705.0,1709.73,1698.16,16293,2776847499.0,0.68,-0.23,-4.0,0.13,1705.0,1709.73,1698.16,337.72,86.91,76.63,25.73,22.69,19.08,39.57
5439,2024-05-22,600519,1703.0,1697.71,1709.96,1691.0,20286,3443977767.0,1.11,-0.43,-7.29,0.16,1697.71,1709.96,1691.0,322.5,72.91,83.79,22.61,25.98,14.8,33.83
5440,2024-05-23,600519,1700.0,1692.01,1706.38,1690.08,18885,3199923320.0,0.96,-0.34,-5.7,0.15,1692.01,1706.38,1690.08,312.92,71.03,84.71,22.7,27.07,11.74,28.26
5441,2024-05-24,600519,1693.0,1677.08,1695.0,1677.0,20217,3401323915.0,1.06,-0.88,-14.93,0.16,1677.08,1695.0,1677.0,270.92,35.91,97.79,13.25,36.1,17.38,26.07
5442,2024-05-27,600519,1678.0,1670.12,1687.45,1668.01,25098,4199001866.0,1.16,-0.42,-6.96,0.2,1670.12,1687.45,1668.01,269.24,23.11,106.78,8.58,39.66,25.86,26.01
5443,2024-05-28,600519,1670.4,1664.64,1675.17,1663.0,23521,3923020375.0,0.73,-0.33,-5.48,0.19,1664.64,1675.17,1663.0,267.08,23.11,110.78,8.65,41.48,33.03,27.32
5444,2024-05-29,600519,1666.0,1674.0,1680.0,1665.0,19651,3289173345.0,0.9,0.56,9.36,0.16,1674.0,1680.0,1665.0,267.46,27.94,105.11,10.45,39.3,41.65,30.36
5445,2024-05-30,600519,1675.0,1649.0,1675.38,1649.0,32208,5333306808.0,1.58,-1.49,-25.0,0.26,1649.0,1675.38,1649.0,259.95,27.94,105.1,10.75,40.43,50.16,32.48
5446,2024-05-31,600519,1650.5,1648.45,1663.5,1648.45,21857,3617654788.0,0.91,-0.03,-0.55,0.17,1648.45,1663.5,1648.45,237.24,27.94,72.88,11.78,30.72,56.13,33.93
5447,2024-06-03,600519,1650.0,1639.39,1650.92,1635.11,30261,4966041477.0,0.96,-0.55,-9.06,0.24,1639.39,1650.92,1635.11,239.79,27.94,85.01,11.65,35.45,56.83,37.1
5448,2024-06-04,600519,1640.5,1653.2,1656.0,1636.55,20841,3432497303.0,1.19,0.84,13.81,0.17,1653.2,1656.0,1636.55,249.83,33.02,83.59,13.22,33.46,53.32,39.59
5449,2024-06-05,600519,1652.0,1644.0,1658.68,1643.03,19056,3140824328.0,0.95,-0.56,-9.2,0.15,1644.0,1658.68,1643.03,245.6,35.7,75.0,14.54,30.54,48.33,40.68
5450,2024-06-06,600519,1643.66,1639.81,1651.99,1635.91,25610,4205700983.0,0.98,-0.25,-4.19,0.2,1639.81,1651.99,1635.91,245.1,29.0,82.12,11.83,33.5,46.63,44.14
5451,2024-06-07,600519,1646.13,1619.18,1646.18,1619.01,33525,5453120695.0,1.66,-1.26,-20.63,0.27,1619.18,1646.18,1619.01,247.39,12.59,99.02,5.09,40.03,49.87,50.01
5452,2024-06-11,600519,1602.99,1569.0,1605.0,1567.0,70247,11090577610.0,2.35,-3.1,-50.18,0.56,1569.0,1605.0,1567.0,288.0,12.59,141.08,4.37,48.99,56.38,56.25
5453,2024-06-12,600519,1570.0,1571.68,1590.0,1570.0,33171,5230086503.0,1.27,0.17,2.68,0.26,1571.68,1590.0,1570.0,290.04,12.59,133.92,4.34,46.17,61.76,59.29
5454,2024-06-13,600519,1576.77,1555.01,1576.89,1553.15,36186,5654938942.0,1.51,-1.06,-16.67,0.29,1555.01,1576.89,1553.15,297.48,12.59,149.85,4.23,50.37,68.61,60.97
5455,2024-06-14,600519,1555.0,1555.0,1563.96,1520.46,59514,9177637168.0,2.8,0.0,-0.01,0.47,1555.0,1563.96,1520.46,322.98,12.59,169.46,3.9,52.47,77.06,62.69
5456,2024-06-17,600519,1532.29,1541.5,1548.77,1511.01,48318,7400883243.0,2.43,-0.87,-13.5,0.38,1541.5,1548.77,1511.01,347.53,12.59,169.92,3.62,48.89,83.46,65.04
5457,2024-06-18,600519,1530.89,1521.5,1554.54,1516.68,41258,6317590943.0,2.46,-1.3,-20.0,0.33,1521.5,1554.54,1516.68,373.22,18.36,164.91,4.92,44.19,83.88,66.87
5458,2024-06-19,600519,1497.99,1501.0,1504.0,1482.1,41262,6167728416.0,1.44,-1.35,-20.5,0.33,1501.0,1504.0,1482.1,397.26,13.53,199.49,3.41,50.22,84.49,70.43
5459,2024-06-20,600519,1500.0,1500.1,1516.01,1498.0,24711,3715924984.0,1.2,-0.06,-0.9,0.2,1500.1,1516.01,1498.0,388.89,25.54,183.49,6.57,47.18,83.28,72.52
5460,2024-06-21,600519,1500.5,1471.0,1504.98,1470.22,43320,6418543742.0,2.32,-1.94,-29.1,0.34,1471.0,1504.98,1470.22,408.6,25.54,210.72,6.25,51.57,82.26,75.44
5461,2024-06-24,600519,1423.0,1476.55,1488.99,1414.01,63840,9319362390.0,5.1,0.38,5.55,0.51,1476.55,1488.99,1414.01,467.77,25.54,253.59,5.46,54.21,81.52,79.29
5462,2024-06-25,600519,1477.0,1486.65,1502.99,1477.0,42098,6273919386.0,1.76,0.68,10.1,0.34,1486.65,1502.99,1477.0,474.76,34.46,253.59,7.26,53.41,79.83,81.64
5463,2024-06-26,600519,1480.0,1489.22,1501.07,1477.8,29570,4414601922.0,1.57,0.17,2.57,0.24,1489.22,1501.07,1477.8,482.38,31.78,253.59,6.59,52.57,79.46,81.67
5464,2024-06-27,600519,1492.0,1490.49,1493.97,1468.0,32822,4857959457.0,1.74,0.09,1.27,0.26,1490.49,1493.97,1468.0,492.27,31.78,256.27,6.46,52.06,77.9,81.19
